Ticker,beta_1y,correlation_1y,avg_leverage_general_1y
WAT,0.9848554511223487,0.49349198360761043,-6.1313025983230744
WBD,1.7287372987744019,0.5520333130707779,-27.682724028332053
WBS,1.3109916120613467,0.6940787333292497,-10.201914141518756
WCC,1.5406660870383728,0.6908740072337844,-6.168054129858322
WDAY,0.9860635848656065,0.5102000927929329,-8.467939203841734
WDC,1.7932605492838065,0.5509187038471691,0.4014910578430983
WELL,0.30389624249636604,0.2777691014345343,4.866160466437237
WFC,1.0021364150759309,0.6680656819804089,3.4382327838003195
WM,0.19366023909132885,0.20675168143815115,-3.6848830264417805
WMB,0.5464970620326245,0.4098403135556267,1.1879916814685156
WMT,0.5751270287471847,0.4329646981280439,1.670168615343856
WPM,0.3044045534011054,0.14707039312441628,27.768547351168888
WST,0.6140438409116215,0.20788495953490432,-3.301615992048993
WTW,0.34141846269956316,0.2691522800648651,-0.7149846063708697
WWD,1.1237916801912942,0.6051026958661261,-2.230044758303824
XEL,0.20265476847720365,0.20115589423490732,-0.4745608263238751
XOM,0.5130181345999051,0.4044338826979415,-6.55663120325944
XPO,1.5283879864618612,0.583841932757585,-5.699361026771356
XYL,0.8527709257645216,0.6528663648289906,0.5895669619822849
XYZ,1.6534748204912642,0.5943971306813659,-0.9275983099590522
ZBH,0.32768752481565405,0.2041856296032638,-4.961308987278346
ZBRA,1.699736072284884,0.7091213160637709,-12.88502757664537
ZM,0.8957910013779782,0.4976560093993428,-0.9697518675028496
ZS,1.2703690282439228,0.5847587201441563,2.371962228434713
ZTS,0.627362432088159,0.4151856750904336,4.587823912940262
